,benchmark_id,model,example_id,pass1,N,date,hyperparams
2530428,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/597,0.0,10.0,,T0.2
2530429,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/598,0.0,10.0,,T0.2
2530430,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/599,0.0,10.0,,T0.2
2530431,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/600,1.0,10.0,,T0.2
2530432,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/601,0.0,10.0,,T0.2
2530433,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/602,0.5,10.0,,T0.2
2530434,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/603,1.0,10.0,,T0.2
2530435,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/604,1.0,10.0,,T0.2
2530436,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/605,1.0,10.0,,T0.2
2530437,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/606,0.9,10.0,,T0.2
2530438,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/607,1.0,10.0,,T0.2
2530439,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/608,1.0,10.0,,T0.2
2530440,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/609,1.0,10.0,,T0.2
2530441,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/610,0.0,10.0,,T0.2
2530442,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/611,0.0,10.0,,T0.2
2530443,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/612,1.0,10.0,,T0.2
2530444,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/613,0.0,10.0,,T0.2
2530445,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/614,0.0,10.0,,T0.2
2530446,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/615,0.0,10.0,,T0.2
2530447,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/616,0.0,10.0,,T0.2
2530448,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/617,0.0,10.0,,T0.2
2530449,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/618,1.0,10.0,,T0.2
2530450,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/619,1.0,10.0,,T0.2
2530451,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/620,0.0,10.0,,T0.2
2530452,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/621,0.5,10.0,,T0.2
2530453,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/622,0.0,10.0,,T0.2
2530454,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/623,0.0,10.0,,T0.2
2530455,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/624,0.0,10.0,,T0.2
2530456,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/625,0.1,10.0,,T0.2
2530457,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/626,0.0,10.0,,T0.2
2530458,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/627,0.0,10.0,,T0.2
2530459,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/628,1.0,10.0,,T0.2
2530460,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/629,1.0,10.0,,T0.2
2530461,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/630,0.0,10.0,,T0.2
2530462,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/631,0.0,10.0,,T0.2
2530463,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/632,0.0,10.0,,T0.2
2530464,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/633,0.0,10.0,,T0.2
2530465,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/634,0.0,10.0,,T0.2
2530466,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/635,0.0,10.0,,T0.2
2530467,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/636,0.0,10.0,,T0.2
2530468,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/637,0.0,10.0,,T0.2
2530469,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/638,0.0,10.0,,T0.2
2530470,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/639,0.0,10.0,,T0.2
2530471,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/640,0.0,10.0,,T0.2
2530472,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/641,0.6,10.0,,T0.2
2530473,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/642,1.0,10.0,,T0.2
2530474,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/643,0.0,10.0,,T0.2
2530475,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/644,0.7,10.0,,T0.2
2530476,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/645,0.0,10.0,,T0.2
2530477,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/646,0.0,10.0,,T0.2
2530478,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/647,0.0,10.0,,T0.2
2530479,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/648,0.0,10.0,,T0.2
2530480,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/649,0.0,10.0,,T0.2
2530481,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/650,1.0,10.0,,T0.2
2530482,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/651,0.0,10.0,,T0.2
2530483,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/652,1.0,10.0,,T0.2
2530484,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/653,0.0,10.0,,T0.2
2530485,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/654,0.0,10.0,,T0.2
2530486,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/655,0.6,10.0,,T0.2
2530487,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/656,1.0,10.0,,T0.2
2530488,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/657,1.0,10.0,,T0.2
2530489,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/658,0.0,10.0,,T0.2
2530490,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/659,0.0,10.0,,T0.2
2530491,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/660,0.0,10.0,,T0.2
2530492,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/661,0.0,10.0,,T0.2
2530493,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/662,1.0,10.0,,T0.2
2530494,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/663,0.1,10.0,,T0.2
2530495,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/664,0.0,10.0,,T0.2
2530496,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/665,0.0,10.0,,T0.2
2530497,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/666,1.0,10.0,,T0.2
2530498,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/667,0.0,10.0,,T0.2
2530499,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/668,0.0,10.0,,T0.2
2530500,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/669,1.0,10.0,,T0.2
2530501,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/670,0.0,10.0,,T0.2
2530502,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/671,0.0,10.0,,T0.2
2530503,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/672,0.0,10.0,,T0.2
2530504,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/673,0.2,10.0,,T0.2
2530505,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/674,0.0,10.0,,T0.2
2530506,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/675,0.8,10.0,,T0.2
2530507,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/676,0.8,10.0,,T0.2
2530508,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/677,0.0,10.0,,T0.2
2530509,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/678,1.0,10.0,,T0.2
2530510,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/679,1.0,10.0,,T0.2
2530511,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/680,0.0,10.0,,T0.2
2530512,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/681,0.4,10.0,,T0.2
2530513,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/682,0.0,10.0,,T0.2
2530514,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/683,1.0,10.0,,T0.2
2530515,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/684,0.0,10.0,,T0.2
2530516,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/685,0.0,10.0,,T0.2
2530517,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/686,1.0,10.0,,T0.2
2530518,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/687,0.0,10.0,,T0.2
2530519,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/688,1.0,10.0,,T0.2
2530520,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/689,0.0,10.0,,T0.2
2530521,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/690,0.0,10.0,,T0.2
2530522,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/691,1.0,10.0,,T0.2
2530523,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/692,1.0,10.0,,T0.2
2530524,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/693,0.0,10.0,,T0.2
2530525,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/694,0.7,10.0,,T0.2
2530526,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/695,0.8,10.0,,T0.2
2530527,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/696,0.0,10.0,,T0.2
2530528,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/697,0.0,10.0,,T0.2
2530529,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/698,0.0,10.0,,T0.2
2530530,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/699,0.3,10.0,,T0.2
2530531,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/700,0.0,10.0,,T0.2
2530532,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/701,0.0,10.0,,T0.2
2530533,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/702,0.9,10.0,,T0.2
2530534,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/703,0.0,10.0,,T0.2
2530535,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/704,0.0,10.0,,T0.2
2530536,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/705,0.0,10.0,,T0.2
2530537,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/706,0.0,10.0,,T0.2
2530538,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/707,0.0,10.0,,T0.2
2530539,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/708,0.0,10.0,,T0.2
2530540,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/709,0.8,10.0,,T0.2
2530541,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/710,1.0,10.0,,T0.2
2530542,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/711,0.0,10.0,,T0.2
2530543,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/712,0.0,10.0,,T0.2
2530544,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/713,1.0,10.0,,T0.2
2530545,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/714,0.0,10.0,,T0.2
2530546,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/715,0.0,10.0,,T0.2
2530547,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/716,0.0,10.0,,T0.2
2530548,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/717,0.0,10.0,,T0.2
2530549,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/718,0.0,10.0,,T0.2
2530550,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/719,0.0,10.0,,T0.2
2530551,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/720,0.0,10.0,,T0.2
2530552,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/721,0.0,10.0,,T0.2
2530553,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/722,0.0,10.0,,T0.2
2530554,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/723,0.0,10.0,,T0.2
2530555,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/724,0.0,10.0,,T0.2
2530556,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/725,0.4,10.0,,T0.2
2530557,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/726,0.0,10.0,,T0.2
2530558,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/727,0.0,10.0,,T0.2
2530559,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/728,0.0,10.0,,T0.2
2530560,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/729,0.0,10.0,,T0.2
2530561,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/730,0.0,10.0,,T0.2
2530562,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/731,0.0,10.0,,T0.2
2530563,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/732,0.0,10.0,,T0.2
2530564,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/733,1.0,10.0,,T0.2
2530565,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/734,0.0,10.0,,T0.2
2530566,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/735,0.0,10.0,,T0.2
2530567,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/736,0.0,10.0,,T0.2
2530568,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/737,0.0,10.0,,T0.2
2530569,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/738,0.0,10.0,,T0.2
2530570,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/739,0.0,10.0,,T0.2
2530571,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/740,1.0,10.0,,T0.2
2530572,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/741,0.0,10.0,,T0.2
2530573,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/742,1.0,10.0,,T0.2
2530574,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/743,0.0,10.0,,T0.2
2530575,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/744,1.0,10.0,,T0.2
2530576,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/745,0.3,10.0,,T0.2
2530577,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/746,0.0,10.0,,T0.2
2530578,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/747,0.0,10.0,,T0.2
2530579,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/748,0.0,10.0,,T0.2
2530580,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/749,0.0,10.0,,T0.2
2530581,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/750,0.9,10.0,,T0.2
2530582,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/751,0.0,10.0,,T0.2
2530583,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/752,0.1,10.0,,T0.2
2530584,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/753,0.0,10.0,,T0.2
2530585,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/754,0.0,10.0,,T0.2
2530586,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/755,0.0,10.0,,T0.2
2530587,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/756,1.0,10.0,,T0.2
2530588,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/757,0.0,10.0,,T0.2
2530589,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/758,0.0,10.0,,T0.2
2530590,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/759,0.0,10.0,,T0.2
2530591,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/760,0.3,10.0,,T0.2
2530592,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/761,1.0,10.0,,T0.2
2530593,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/762,0.0,10.0,,T0.2
2530594,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/763,1.0,10.0,,T0.2
2530595,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/764,1.0,10.0,,T0.2
2530596,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/765,1.0,10.0,,T0.2
2530597,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/766,0.0,10.0,,T0.2
2530598,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/767,0.0,10.0,,T0.2
2530599,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/768,0.0,10.0,,T0.2
2530600,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/769,0.0,10.0,,T0.2
2530601,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/770,0.0,10.0,,T0.2
2530602,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/771,0.0,10.0,,T0.2
2530603,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/772,0.0,10.0,,T0.2
2530604,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/773,0.9,10.0,,T0.2
2530605,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/774,1.0,10.0,,T0.2
2530606,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/775,1.0,10.0,,T0.2
2530607,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/776,1.0,10.0,,T0.2
2530608,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/777,1.0,10.0,,T0.2
2530609,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/778,0.7,10.0,,T0.2
2530610,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/779,0.2,10.0,,T0.2
2530611,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/780,0.0,10.0,,T0.2
2530612,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/781,0.0,10.0,,T0.2
2530613,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/782,0.2,10.0,,T0.2
2530614,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/783,1.0,10.0,,T0.2
2530615,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/784,1.0,10.0,,T0.2
2530616,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/785,0.0,10.0,,T0.2
2530617,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/786,0.0,10.0,,T0.2
2530618,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/787,1.0,10.0,,T0.2
2530619,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/788,0.9,10.0,,T0.2
2530620,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/789,0.2,10.0,,T0.2
2530621,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/790,0.0,10.0,,T0.2
2530622,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/791,0.0,10.0,,T0.2
2530623,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/792,0.0,10.0,,T0.2
2530624,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/793,0.7,10.0,,T0.2
2530625,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/794,0.0,10.0,,T0.2
2530626,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/795,0.0,10.0,,T0.2
2530627,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/796,0.0,10.0,,T0.2
2530628,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/797,1.0,10.0,,T0.2
2530629,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/798,0.0,10.0,,T0.2
2530630,CRUXEval-output-T0.2,deepseek-base-1.3b,CRUXEval-output/799,0.0,10.0,,T0.2
2530631,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/0,0.0,10.0,,T0.2
2530632,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/1,1.0,10.0,,T0.2
2530633,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/2,1.0,10.0,,T0.2
2530634,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/3,1.0,10.0,,T0.2
2530635,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/4,0.0,10.0,,T0.2
2530636,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/5,0.0,10.0,,T0.2
2530637,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/6,0.0,10.0,,T0.2
2530638,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/7,1.0,10.0,,T0.2
2530639,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/8,0.4,10.0,,T0.2
2530640,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/9,1.0,10.0,,T0.2
2530641,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/10,1.0,10.0,,T0.2
2530642,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/11,1.0,10.0,,T0.2
2530643,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/12,0.0,10.0,,T0.2
2530644,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/13,1.0,10.0,,T0.2
2530645,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/14,0.2,10.0,,T0.2
2530646,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/15,1.0,10.0,,T0.2
2530647,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/16,1.0,10.0,,T0.2
2530648,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/17,0.0,10.0,,T0.2
2530649,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/18,0.0,10.0,,T0.2
2530650,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/19,0.0,10.0,,T0.2
2530651,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/20,1.0,10.0,,T0.2
2530652,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/21,0.0,10.0,,T0.2
2530653,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/22,0.0,10.0,,T0.2
2530654,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/23,0.0,10.0,,T0.2
2530655,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/24,1.0,10.0,,T0.2
2530656,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/25,1.0,10.0,,T0.2
2530657,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/26,1.0,10.0,,T0.2
2530658,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/27,1.0,10.0,,T0.2
2530659,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/28,0.6,10.0,,T0.2
2530660,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/29,1.0,10.0,,T0.2
2530661,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/30,1.0,10.0,,T0.2
2530662,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/31,0.0,10.0,,T0.2
2530663,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/32,0.2,10.0,,T0.2
2530664,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/33,0.0,10.0,,T0.2
2530665,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/34,0.4,10.0,,T0.2
2530666,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/35,0.0,10.0,,T0.2
2530667,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/36,1.0,10.0,,T0.2
2530668,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/37,1.0,10.0,,T0.2
2530669,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/38,0.0,10.0,,T0.2
2530670,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/39,1.0,10.0,,T0.2
2530671,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/40,1.0,10.0,,T0.2
2530672,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/41,0.2,10.0,,T0.2
2530673,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/42,0.6,10.0,,T0.2
2530674,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/43,1.0,10.0,,T0.2
2530675,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/44,0.0,10.0,,T0.2
2530676,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/45,0.0,10.0,,T0.2
2530677,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/46,0.2,10.0,,T0.2
2530678,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/47,0.8,10.0,,T0.2
2530679,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/48,1.0,10.0,,T0.2
2530680,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/49,1.0,10.0,,T0.2
2530681,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/50,0.0,10.0,,T0.2
2530682,CRUXEval-output-T0.2,deepseek-base-33b,CRUXEval-output/51,0.0,10.0,,T0.2
