,benchmark_id,model,example_id,pass1,N,date,hyperparams
68042,mbpp,deepseek-coder-6.7b-instruct,Mbpp/89,1.0,,,
68043,mbpp,deepseek-coder-6.7b-instruct,Mbpp/90,0.0,,,
68044,mbpp,deepseek-coder-6.7b-instruct,Mbpp/91,1.0,,,
68045,mbpp,deepseek-coder-6.7b-instruct,Mbpp/92,0.0,,,
68046,mbpp,deepseek-coder-6.7b-instruct,Mbpp/93,1.0,,,
68047,mbpp,deepseek-coder-6.7b-instruct,Mbpp/94,1.0,,,
68048,mbpp,deepseek-coder-6.7b-instruct,Mbpp/95,1.0,,,
68049,mbpp,deepseek-coder-6.7b-instruct,Mbpp/96,1.0,,,
68050,mbpp,deepseek-coder-6.7b-instruct,Mbpp/97,1.0,,,
68051,mbpp,deepseek-coder-6.7b-instruct,Mbpp/98,1.0,,,
68052,mbpp,deepseek-coder-6.7b-instruct,Mbpp/99,1.0,,,
68053,mbpp,deepseek-coder-6.7b-instruct,Mbpp/100,1.0,,,
68054,mbpp,deepseek-coder-6.7b-instruct,Mbpp/101,1.0,,,
68055,mbpp,deepseek-coder-6.7b-instruct,Mbpp/102,1.0,,,
68056,mbpp,deepseek-coder-6.7b-instruct,Mbpp/103,0.0,,,
68057,mbpp,deepseek-coder-6.7b-instruct,Mbpp/104,1.0,,,
68058,mbpp,deepseek-coder-6.7b-instruct,Mbpp/105,1.0,,,
68059,mbpp,deepseek-coder-6.7b-instruct,Mbpp/106,1.0,,,
68060,mbpp,deepseek-coder-6.7b-instruct,Mbpp/108,1.0,,,
68061,mbpp,deepseek-coder-6.7b-instruct,Mbpp/109,0.0,,,
68062,mbpp,deepseek-coder-6.7b-instruct,Mbpp/111,1.0,,,
68063,mbpp,deepseek-coder-6.7b-instruct,Mbpp/113,1.0,,,
68064,mbpp,deepseek-coder-6.7b-instruct,Mbpp/116,1.0,,,
68065,mbpp,deepseek-coder-6.7b-instruct,Mbpp/118,1.0,,,
68066,mbpp,deepseek-coder-6.7b-instruct,Mbpp/119,1.0,,,
68067,mbpp,deepseek-coder-6.7b-instruct,Mbpp/120,1.0,,,
68068,mbpp,deepseek-coder-6.7b-instruct,Mbpp/123,0.0,,,
68069,mbpp,deepseek-coder-6.7b-instruct,Mbpp/124,0.0,,,
68070,mbpp,deepseek-coder-6.7b-instruct,Mbpp/125,0.0,,,
68071,mbpp,deepseek-coder-6.7b-instruct,Mbpp/126,0.0,,,
68072,mbpp,deepseek-coder-6.7b-instruct,Mbpp/127,1.0,,,
68073,mbpp,deepseek-coder-6.7b-instruct,Mbpp/128,1.0,,,
68074,mbpp,deepseek-coder-6.7b-instruct,Mbpp/129,1.0,,,
68075,mbpp,deepseek-coder-6.7b-instruct,Mbpp/130,1.0,,,
68076,mbpp,deepseek-coder-6.7b-instruct,Mbpp/131,0.0,,,
68077,mbpp,deepseek-coder-6.7b-instruct,Mbpp/132,1.0,,,
68078,mbpp,deepseek-coder-6.7b-instruct,Mbpp/133,1.0,,,
68079,mbpp,deepseek-coder-6.7b-instruct,Mbpp/135,1.0,,,
68080,mbpp,deepseek-coder-6.7b-instruct,Mbpp/137,1.0,,,
68081,mbpp,deepseek-coder-6.7b-instruct,Mbpp/138,0.0,,,
68082,mbpp,deepseek-coder-6.7b-instruct,Mbpp/139,1.0,,,
68083,mbpp,deepseek-coder-6.7b-instruct,Mbpp/140,1.0,,,
68084,mbpp,deepseek-coder-6.7b-instruct,Mbpp/141,1.0,,,
68085,mbpp,deepseek-coder-6.7b-instruct,Mbpp/142,1.0,,,
68086,mbpp,deepseek-coder-6.7b-instruct,Mbpp/145,0.0,,,
68087,mbpp,deepseek-coder-6.7b-instruct,Mbpp/160,1.0,,,
68088,mbpp,deepseek-coder-6.7b-instruct,Mbpp/161,1.0,,,
68089,mbpp,deepseek-coder-6.7b-instruct,Mbpp/162,1.0,,,
68090,mbpp,deepseek-coder-6.7b-instruct,Mbpp/165,1.0,,,
68091,mbpp,deepseek-coder-6.7b-instruct,Mbpp/166,0.0,,,
68092,mbpp,deepseek-coder-6.7b-instruct,Mbpp/167,1.0,,,
68093,mbpp,deepseek-coder-6.7b-instruct,Mbpp/168,1.0,,,
68094,mbpp,deepseek-coder-6.7b-instruct,Mbpp/170,1.0,,,
68095,mbpp,deepseek-coder-6.7b-instruct,Mbpp/171,1.0,,,
68096,mbpp,deepseek-coder-6.7b-instruct,Mbpp/172,1.0,,,
68097,mbpp,deepseek-coder-6.7b-instruct,Mbpp/222,1.0,,,
68098,mbpp,deepseek-coder-6.7b-instruct,Mbpp/223,0.0,,,
68099,mbpp,deepseek-coder-6.7b-instruct,Mbpp/224,1.0,,,
68100,mbpp,deepseek-coder-6.7b-instruct,Mbpp/226,1.0,,,
68101,mbpp,deepseek-coder-6.7b-instruct,Mbpp/227,1.0,,,
68102,mbpp,deepseek-coder-6.7b-instruct,Mbpp/230,1.0,,,
68103,mbpp,deepseek-coder-6.7b-instruct,Mbpp/232,1.0,,,
68104,mbpp,deepseek-coder-6.7b-instruct,Mbpp/233,0.0,,,
68105,mbpp,deepseek-coder-6.7b-instruct,Mbpp/234,1.0,,,
68106,mbpp,deepseek-coder-6.7b-instruct,Mbpp/235,0.0,,,
68107,mbpp,deepseek-coder-6.7b-instruct,Mbpp/237,0.0,,,
68108,mbpp,deepseek-coder-6.7b-instruct,Mbpp/238,1.0,,,
68109,mbpp,deepseek-coder-6.7b-instruct,Mbpp/239,0.0,,,
68110,mbpp,deepseek-coder-6.7b-instruct,Mbpp/240,1.0,,,
68111,mbpp,deepseek-coder-6.7b-instruct,Mbpp/242,1.0,,,
68112,mbpp,deepseek-coder-6.7b-instruct,Mbpp/244,0.0,,,
68113,mbpp,deepseek-coder-6.7b-instruct,Mbpp/245,0.0,,,
68114,mbpp,deepseek-coder-6.7b-instruct,Mbpp/247,1.0,,,
68115,mbpp,deepseek-coder-6.7b-instruct,Mbpp/250,1.0,,,
68116,mbpp,deepseek-coder-6.7b-instruct,Mbpp/251,1.0,,,
68117,mbpp,deepseek-coder-6.7b-instruct,Mbpp/252,1.0,,,
68118,mbpp,deepseek-coder-6.7b-instruct,Mbpp/253,1.0,,,
68119,mbpp,deepseek-coder-6.7b-instruct,Mbpp/255,0.0,,,
68120,mbpp,deepseek-coder-6.7b-instruct,Mbpp/256,1.0,,,
68121,mbpp,deepseek-coder-6.7b-instruct,Mbpp/257,1.0,,,
68122,mbpp,deepseek-coder-6.7b-instruct,Mbpp/259,1.0,,,
68123,mbpp,deepseek-coder-6.7b-instruct,Mbpp/260,0.0,,,
68124,mbpp,deepseek-coder-6.7b-instruct,Mbpp/261,1.0,,,
68125,mbpp,deepseek-coder-6.7b-instruct,Mbpp/262,1.0,,,
68126,mbpp,deepseek-coder-6.7b-instruct,Mbpp/264,0.0,,,
68127,mbpp,deepseek-coder-6.7b-instruct,Mbpp/265,0.0,,,
68128,mbpp,deepseek-coder-6.7b-instruct,Mbpp/266,1.0,,,
68129,mbpp,deepseek-coder-6.7b-instruct,Mbpp/267,1.0,,,
68130,mbpp,deepseek-coder-6.7b-instruct,Mbpp/268,0.0,,,
68131,mbpp,deepseek-coder-6.7b-instruct,Mbpp/269,1.0,,,
68132,mbpp,deepseek-coder-6.7b-instruct,Mbpp/270,1.0,,,
68133,mbpp,deepseek-coder-6.7b-instruct,Mbpp/271,1.0,,,
68134,mbpp,deepseek-coder-6.7b-instruct,Mbpp/272,1.0,,,
68135,mbpp,deepseek-coder-6.7b-instruct,Mbpp/273,1.0,,,
68136,mbpp,deepseek-coder-6.7b-instruct,Mbpp/274,1.0,,,
68137,mbpp,deepseek-coder-6.7b-instruct,Mbpp/276,1.0,,,
68138,mbpp,deepseek-coder-6.7b-instruct,Mbpp/277,1.0,,,
68139,mbpp,deepseek-coder-6.7b-instruct,Mbpp/278,1.0,,,
68140,mbpp,deepseek-coder-6.7b-instruct,Mbpp/279,0.0,,,
68141,mbpp,deepseek-coder-6.7b-instruct,Mbpp/280,1.0,,,
68142,mbpp,deepseek-coder-6.7b-instruct,Mbpp/281,1.0,,,
68143,mbpp,deepseek-coder-6.7b-instruct,Mbpp/282,1.0,,,
68144,mbpp,deepseek-coder-6.7b-instruct,Mbpp/283,1.0,,,
68145,mbpp,deepseek-coder-6.7b-instruct,Mbpp/284,1.0,,,
68146,mbpp,deepseek-coder-6.7b-instruct,Mbpp/285,1.0,,,
68147,mbpp,deepseek-coder-6.7b-instruct,Mbpp/286,0.0,,,
68148,mbpp,deepseek-coder-6.7b-instruct,Mbpp/287,0.0,,,
68149,mbpp,deepseek-coder-6.7b-instruct,Mbpp/290,1.0,,,
68150,mbpp,deepseek-coder-6.7b-instruct,Mbpp/292,1.0,,,
68151,mbpp,deepseek-coder-6.7b-instruct,Mbpp/293,1.0,,,
68152,mbpp,deepseek-coder-6.7b-instruct,Mbpp/294,1.0,,,
68153,mbpp,deepseek-coder-6.7b-instruct,Mbpp/296,1.0,,,
68154,mbpp,deepseek-coder-6.7b-instruct,Mbpp/297,1.0,,,
68155,mbpp,deepseek-coder-6.7b-instruct,Mbpp/299,1.0,,,
68156,mbpp,deepseek-coder-6.7b-instruct,Mbpp/300,0.0,,,
68157,mbpp,deepseek-coder-6.7b-instruct,Mbpp/301,0.0,,,
68158,mbpp,deepseek-coder-6.7b-instruct,Mbpp/305,0.0,,,
68159,mbpp,deepseek-coder-6.7b-instruct,Mbpp/306,0.0,,,
68160,mbpp,deepseek-coder-6.7b-instruct,Mbpp/308,1.0,,,
68161,mbpp,deepseek-coder-6.7b-instruct,Mbpp/309,1.0,,,
68162,mbpp,deepseek-coder-6.7b-instruct,Mbpp/310,0.0,,,
68163,mbpp,deepseek-coder-6.7b-instruct,Mbpp/311,0.0,,,
68164,mbpp,deepseek-coder-6.7b-instruct,Mbpp/312,1.0,,,
68165,mbpp,deepseek-coder-6.7b-instruct,Mbpp/388,1.0,,,
68166,mbpp,deepseek-coder-6.7b-instruct,Mbpp/389,1.0,,,
68167,mbpp,deepseek-coder-6.7b-instruct,Mbpp/390,1.0,,,
68168,mbpp,deepseek-coder-6.7b-instruct,Mbpp/391,1.0,,,
68169,mbpp,deepseek-coder-6.7b-instruct,Mbpp/392,0.0,,,
68170,mbpp,deepseek-coder-6.7b-instruct,Mbpp/394,1.0,,,
68171,mbpp,deepseek-coder-6.7b-instruct,Mbpp/395,1.0,,,
68172,mbpp,deepseek-coder-6.7b-instruct,Mbpp/397,1.0,,,
68173,mbpp,deepseek-coder-6.7b-instruct,Mbpp/398,0.0,,,
68174,mbpp,deepseek-coder-6.7b-instruct,Mbpp/404,0.0,,,
68175,mbpp,deepseek-coder-6.7b-instruct,Mbpp/405,1.0,,,
68176,mbpp,deepseek-coder-6.7b-instruct,Mbpp/406,1.0,,,
68177,mbpp,deepseek-coder-6.7b-instruct,Mbpp/409,1.0,,,
68178,mbpp,deepseek-coder-6.7b-instruct,Mbpp/410,1.0,,,
68179,mbpp,deepseek-coder-6.7b-instruct,Mbpp/412,1.0,,,
68180,mbpp,deepseek-coder-6.7b-instruct,Mbpp/413,1.0,,,
68181,mbpp,deepseek-coder-6.7b-instruct,Mbpp/414,1.0,,,
68182,mbpp,deepseek-coder-6.7b-instruct,Mbpp/415,0.0,,,
68183,mbpp,deepseek-coder-6.7b-instruct,Mbpp/418,1.0,,,
68184,mbpp,deepseek-coder-6.7b-instruct,Mbpp/419,1.0,,,
68185,mbpp,deepseek-coder-6.7b-instruct,Mbpp/420,0.0,,,
68186,mbpp,deepseek-coder-6.7b-instruct,Mbpp/421,1.0,,,
68187,mbpp,deepseek-coder-6.7b-instruct,Mbpp/422,1.0,,,
68188,mbpp,deepseek-coder-6.7b-instruct,Mbpp/424,1.0,,,
68189,mbpp,deepseek-coder-6.7b-instruct,Mbpp/425,1.0,,,
68190,mbpp,deepseek-coder-6.7b-instruct,Mbpp/426,1.0,,,
68191,mbpp,deepseek-coder-6.7b-instruct,Mbpp/427,1.0,,,
68192,mbpp,deepseek-coder-6.7b-instruct,Mbpp/428,1.0,,,
68193,mbpp,deepseek-coder-6.7b-instruct,Mbpp/429,1.0,,,
68194,mbpp,deepseek-coder-6.7b-instruct,Mbpp/430,0.0,,,
68195,mbpp,deepseek-coder-6.7b-instruct,Mbpp/432,0.0,,,
68196,mbpp,deepseek-coder-6.7b-instruct,Mbpp/433,0.0,,,
68197,mbpp,deepseek-coder-6.7b-instruct,Mbpp/435,1.0,,,
68198,mbpp,deepseek-coder-6.7b-instruct,Mbpp/436,1.0,,,
68199,mbpp,deepseek-coder-6.7b-instruct,Mbpp/437,0.0,,,
68200,mbpp,deepseek-coder-6.7b-instruct,Mbpp/439,1.0,,,
68201,mbpp,deepseek-coder-6.7b-instruct,Mbpp/440,0.0,,,
68202,mbpp,deepseek-coder-6.7b-instruct,Mbpp/441,1.0,,,
68203,mbpp,deepseek-coder-6.7b-instruct,Mbpp/445,1.0,,,
68204,mbpp,deepseek-coder-6.7b-instruct,Mbpp/446,1.0,,,
68205,mbpp,deepseek-coder-6.7b-instruct,Mbpp/447,1.0,,,
68206,mbpp,deepseek-coder-6.7b-instruct,Mbpp/448,0.0,,,
68207,mbpp,deepseek-coder-6.7b-instruct,Mbpp/450,1.0,,,
68208,mbpp,deepseek-coder-6.7b-instruct,Mbpp/451,1.0,,,
68209,mbpp,deepseek-coder-6.7b-instruct,Mbpp/453,1.0,,,
68210,mbpp,deepseek-coder-6.7b-instruct,Mbpp/454,1.0,,,
68211,mbpp,deepseek-coder-6.7b-instruct,Mbpp/455,1.0,,,
68212,mbpp,deepseek-coder-6.7b-instruct,Mbpp/456,1.0,,,
68213,mbpp,deepseek-coder-6.7b-instruct,Mbpp/457,1.0,,,
68214,mbpp,deepseek-coder-6.7b-instruct,Mbpp/458,1.0,,,
68215,mbpp,deepseek-coder-6.7b-instruct,Mbpp/459,1.0,,,
68216,mbpp,deepseek-coder-6.7b-instruct,Mbpp/460,1.0,,,
68217,mbpp,deepseek-coder-6.7b-instruct,Mbpp/462,0.0,,,
68218,mbpp,deepseek-coder-6.7b-instruct,Mbpp/463,1.0,,,
68219,mbpp,deepseek-coder-6.7b-instruct,Mbpp/465,1.0,,,
68220,mbpp,deepseek-coder-6.7b-instruct,Mbpp/468,0.0,,,
68221,mbpp,deepseek-coder-6.7b-instruct,Mbpp/470,1.0,,,
68222,mbpp,deepseek-coder-6.7b-instruct,Mbpp/471,1.0,,,
68223,mbpp,deepseek-coder-6.7b-instruct,Mbpp/472,1.0,,,
68224,mbpp,deepseek-coder-6.7b-instruct,Mbpp/473,0.0,,,
68225,mbpp,deepseek-coder-6.7b-instruct,Mbpp/474,1.0,,,
68226,mbpp,deepseek-coder-6.7b-instruct,Mbpp/475,0.0,,,
68227,mbpp,deepseek-coder-6.7b-instruct,Mbpp/476,1.0,,,
68228,mbpp,deepseek-coder-6.7b-instruct,Mbpp/477,0.0,,,
68229,mbpp,deepseek-coder-6.7b-instruct,Mbpp/478,1.0,,,
68230,mbpp,deepseek-coder-6.7b-instruct,Mbpp/479,1.0,,,
68231,mbpp,deepseek-coder-6.7b-instruct,Mbpp/554,0.0,,,
68232,mbpp,deepseek-coder-6.7b-instruct,Mbpp/555,1.0,,,
68233,mbpp,deepseek-coder-6.7b-instruct,Mbpp/556,1.0,,,
68234,mbpp,deepseek-coder-6.7b-instruct,Mbpp/557,1.0,,,
68235,mbpp,deepseek-coder-6.7b-instruct,Mbpp/558,1.0,,,
68236,mbpp,deepseek-coder-6.7b-instruct,Mbpp/559,1.0,,,
68237,mbpp,deepseek-coder-6.7b-instruct,Mbpp/560,1.0,,,
68238,mbpp,deepseek-coder-6.7b-instruct,Mbpp/562,1.0,,,
68239,mbpp,deepseek-coder-6.7b-instruct,Mbpp/563,1.0,,,
68240,mbpp,deepseek-coder-6.7b-instruct,Mbpp/564,0.0,,,
68241,mbpp,deepseek-coder-6.7b-instruct,Mbpp/565,1.0,,,
68242,mbpp,deepseek-coder-6.7b-instruct,Mbpp/566,1.0,,,
68243,mbpp,deepseek-coder-6.7b-instruct,Mbpp/567,0.0,,,
68244,mbpp,deepseek-coder-6.7b-instruct,Mbpp/568,1.0,,,
68245,mbpp,deepseek-coder-6.7b-instruct,Mbpp/569,1.0,,,
68246,mbpp,deepseek-coder-6.7b-instruct,Mbpp/572,0.0,,,
68247,mbpp,deepseek-coder-6.7b-instruct,Mbpp/573,1.0,,,
68248,mbpp,deepseek-coder-6.7b-instruct,Mbpp/576,0.0,,,
68249,mbpp,deepseek-coder-6.7b-instruct,Mbpp/577,0.0,,,
68250,mbpp,deepseek-coder-6.7b-instruct,Mbpp/578,1.0,,,
68251,mbpp,deepseek-coder-6.7b-instruct,Mbpp/579,1.0,,,
68252,mbpp,deepseek-coder-6.7b-instruct,Mbpp/580,1.0,,,
68253,mbpp,deepseek-coder-6.7b-instruct,Mbpp/581,0.0,,,
68254,mbpp,deepseek-coder-6.7b-instruct,Mbpp/583,1.0,,,
68255,mbpp,deepseek-coder-6.7b-instruct,Mbpp/585,1.0,,,
68256,mbpp,deepseek-coder-6.7b-instruct,Mbpp/586,1.0,,,
68257,mbpp,deepseek-coder-6.7b-instruct,Mbpp/587,1.0,,,
68258,mbpp,deepseek-coder-6.7b-instruct,Mbpp/588,1.0,,,
68259,mbpp,deepseek-coder-6.7b-instruct,Mbpp/589,0.0,,,
68260,mbpp,deepseek-coder-6.7b-instruct,Mbpp/590,0.0,,,
68261,mbpp,deepseek-coder-6.7b-instruct,Mbpp/591,1.0,,,
68262,mbpp,deepseek-coder-6.7b-instruct,Mbpp/592,0.0,,,
68263,mbpp,deepseek-coder-6.7b-instruct,Mbpp/593,1.0,,,
68264,mbpp,deepseek-coder-6.7b-instruct,Mbpp/594,1.0,,,
68265,mbpp,deepseek-coder-6.7b-instruct,Mbpp/596,1.0,,,
68266,mbpp,deepseek-coder-6.7b-instruct,Mbpp/597,1.0,,,
68267,mbpp,deepseek-coder-6.7b-instruct,Mbpp/598,1.0,,,
68268,mbpp,deepseek-coder-6.7b-instruct,Mbpp/599,1.0,,,
68269,mbpp,deepseek-coder-6.7b-instruct,Mbpp/600,1.0,,,
68270,mbpp,deepseek-coder-6.7b-instruct,Mbpp/602,1.0,,,
68271,mbpp,deepseek-coder-6.7b-instruct,Mbpp/603,0.0,,,
68272,mbpp,deepseek-coder-6.7b-instruct,Mbpp/604,1.0,,,
68273,mbpp,deepseek-coder-6.7b-instruct,Mbpp/605,1.0,,,
68274,mbpp,deepseek-coder-6.7b-instruct,Mbpp/606,1.0,,,
68275,mbpp,deepseek-coder-6.7b-instruct,Mbpp/607,1.0,,,
68276,mbpp,deepseek-coder-6.7b-instruct,Mbpp/608,0.0,,,
68277,mbpp,deepseek-coder-6.7b-instruct,Mbpp/610,0.0,,,
68278,mbpp,deepseek-coder-6.7b-instruct,Mbpp/611,1.0,,,
68279,mbpp,deepseek-coder-6.7b-instruct,Mbpp/612,1.0,,,
68280,mbpp,deepseek-coder-6.7b-instruct,Mbpp/614,1.0,,,
68281,mbpp,deepseek-coder-6.7b-instruct,Mbpp/615,0.0,,,
68282,mbpp,deepseek-coder-6.7b-instruct,Mbpp/616,1.0,,,
68283,mbpp,deepseek-coder-6.7b-instruct,Mbpp/618,1.0,,,
68284,mbpp,deepseek-coder-6.7b-instruct,Mbpp/619,1.0,,,
68285,mbpp,deepseek-coder-6.7b-instruct,Mbpp/620,1.0,,,
68286,mbpp,deepseek-coder-6.7b-instruct,Mbpp/622,0.0,,,
68287,mbpp,deepseek-coder-6.7b-instruct,Mbpp/623,1.0,,,
68288,mbpp,deepseek-coder-6.7b-instruct,Mbpp/624,0.0,,,
68289,mbpp,deepseek-coder-6.7b-instruct,Mbpp/626,0.0,,,
68290,mbpp,deepseek-coder-6.7b-instruct,Mbpp/628,1.0,,,
68291,mbpp,deepseek-coder-6.7b-instruct,Mbpp/629,0.0,,,
68292,mbpp,deepseek-coder-6.7b-instruct,Mbpp/630,0.0,,,
68293,mbpp,deepseek-coder-6.7b-instruct,Mbpp/631,0.0,,,
68294,mbpp,deepseek-coder-6.7b-instruct,Mbpp/632,1.0,,,
68295,mbpp,deepseek-coder-6.7b-instruct,Mbpp/633,0.0,,,
68296,mbpp,deepseek-coder-6.7b-instruct,Mbpp/635,1.0,,,
68297,mbpp,deepseek-coder-6.7b-instruct,Mbpp/637,0.0,,,
68298,mbpp,deepseek-coder-6.7b-instruct,Mbpp/638,0.0,,,
68299,mbpp,deepseek-coder-6.7b-instruct,Mbpp/639,0.0,,,
68300,mbpp,deepseek-coder-6.7b-instruct,Mbpp/641,0.0,,,
68301,mbpp,deepseek-coder-6.7b-instruct,Mbpp/643,1.0,,,
68302,mbpp,deepseek-coder-6.7b-instruct,Mbpp/644,1.0,,,
68303,mbpp,deepseek-coder-6.7b-instruct,Mbpp/720,1.0,,,
68304,mbpp,deepseek-coder-6.7b-instruct,Mbpp/721,0.0,,,
68305,mbpp,deepseek-coder-6.7b-instruct,Mbpp/722,1.0,,,
68306,mbpp,deepseek-coder-6.7b-instruct,Mbpp/723,1.0,,,
68307,mbpp,deepseek-coder-6.7b-instruct,Mbpp/724,1.0,,,
68308,mbpp,deepseek-coder-6.7b-instruct,Mbpp/725,1.0,,,
68309,mbpp,deepseek-coder-6.7b-instruct,Mbpp/726,1.0,,,
68310,mbpp,deepseek-coder-6.7b-instruct,Mbpp/728,1.0,,,
68311,mbpp,deepseek-coder-6.7b-instruct,Mbpp/730,1.0,,,
68312,mbpp,deepseek-coder-6.7b-instruct,Mbpp/731,1.0,,,
68313,mbpp,deepseek-coder-6.7b-instruct,Mbpp/732,1.0,,,
68314,mbpp,deepseek-coder-6.7b-instruct,Mbpp/733,1.0,,,
68315,mbpp,deepseek-coder-6.7b-instruct,Mbpp/734,0.0,,,
68316,mbpp,deepseek-coder-6.7b-instruct,Mbpp/735,0.0,,,
68317,mbpp,deepseek-coder-6.7b-instruct,Mbpp/736,1.0,,,
68318,mbpp,deepseek-coder-6.7b-instruct,Mbpp/737,1.0,,,
68319,mbpp,deepseek-coder-6.7b-instruct,Mbpp/739,1.0,,,
68320,mbpp,deepseek-coder-6.7b-instruct,Mbpp/740,1.0,,,
68321,mbpp,deepseek-coder-6.7b-instruct,Mbpp/741,1.0,,,
68322,mbpp,deepseek-coder-6.7b-instruct,Mbpp/742,1.0,,,
68323,mbpp,deepseek-coder-6.7b-instruct,Mbpp/743,1.0,,,
68324,mbpp,deepseek-coder-6.7b-instruct,Mbpp/744,1.0,,,
68325,mbpp,deepseek-coder-6.7b-instruct,Mbpp/745,0.0,,,
68326,mbpp,deepseek-coder-6.7b-instruct,Mbpp/748,0.0,,,
68327,mbpp,deepseek-coder-6.7b-instruct,Mbpp/749,1.0,,,
68328,mbpp,deepseek-coder-6.7b-instruct,Mbpp/750,1.0,,,
68329,mbpp,deepseek-coder-6.7b-instruct,Mbpp/751,1.0,,,
68330,mbpp,deepseek-coder-6.7b-instruct,Mbpp/752,0.0,,,
68331,mbpp,deepseek-coder-6.7b-instruct,Mbpp/753,1.0,,,
68332,mbpp,deepseek-coder-6.7b-instruct,Mbpp/754,1.0,,,
68333,mbpp,deepseek-coder-6.7b-instruct,Mbpp/755,0.0,,,
68334,mbpp,deepseek-coder-6.7b-instruct,Mbpp/757,1.0,,,
68335,mbpp,deepseek-coder-6.7b-instruct,Mbpp/758,1.0,,,
68336,mbpp,deepseek-coder-6.7b-instruct,Mbpp/759,1.0,,,
68337,mbpp,deepseek-coder-6.7b-instruct,Mbpp/760,1.0,,,
68338,mbpp,deepseek-coder-6.7b-instruct,Mbpp/762,1.0,,,
68339,mbpp,deepseek-coder-6.7b-instruct,Mbpp/763,1.0,,,
68340,mbpp,deepseek-coder-6.7b-instruct,Mbpp/764,1.0,,,
68341,mbpp,deepseek-coder-6.7b-instruct,Mbpp/765,0.0,,,
68342,mbpp,deepseek-coder-6.7b-instruct,Mbpp/766,1.0,,,
68343,mbpp,deepseek-coder-6.7b-instruct,Mbpp/767,1.0,,,
68344,mbpp,deepseek-coder-6.7b-instruct,Mbpp/769,1.0,,,
68345,mbpp,deepseek-coder-6.7b-instruct,Mbpp/770,1.0,,,
68346,mbpp,deepseek-coder-6.7b-instruct,Mbpp/771,1.0,,,
68347,mbpp,deepseek-coder-6.7b-instruct,Mbpp/772,1.0,,,
68348,mbpp,deepseek-coder-6.7b-instruct,Mbpp/773,0.0,,,
68349,mbpp,deepseek-coder-6.7b-instruct,Mbpp/775,1.0,,,
68350,mbpp,deepseek-coder-6.7b-instruct,Mbpp/777,0.0,,,
68351,mbpp,deepseek-coder-6.7b-instruct,Mbpp/778,1.0,,,
68352,mbpp,deepseek-coder-6.7b-instruct,Mbpp/780,0.0,,,
68353,mbpp,deepseek-coder-6.7b-instruct,Mbpp/781,1.0,,,
68354,mbpp,deepseek-coder-6.7b-instruct,Mbpp/782,1.0,,,
68355,mbpp,deepseek-coder-6.7b-instruct,Mbpp/784,1.0,,,
68356,mbpp,deepseek-coder-6.7b-instruct,Mbpp/785,1.0,,,
68357,mbpp,deepseek-coder-6.7b-instruct,Mbpp/786,1.0,,,
68358,mbpp,deepseek-coder-6.7b-instruct,Mbpp/787,1.0,,,
68359,mbpp,deepseek-coder-6.7b-instruct,Mbpp/788,1.0,,,
68360,mbpp,deepseek-coder-6.7b-instruct,Mbpp/790,1.0,,,
68361,mbpp,deepseek-coder-6.7b-instruct,Mbpp/791,1.0,,,
68362,mbpp,deepseek-coder-6.7b-instruct,Mbpp/792,1.0,,,
68363,mbpp,deepseek-coder-6.7b-instruct,Mbpp/793,1.0,,,
68364,mbpp,deepseek-coder-6.7b-instruct,Mbpp/794,1.0,,,
68365,mbpp,deepseek-coder-6.7b-instruct,Mbpp/796,1.0,,,
68366,mbpp,deepseek-coder-6.7b-instruct,Mbpp/797,1.0,,,
68367,mbpp,deepseek-coder-6.7b-instruct,Mbpp/798,1.0,,,
68368,mbpp,deepseek-coder-6.7b-instruct,Mbpp/799,1.0,,,
68369,mbpp,deepseek-coder-6.7b-instruct,Mbpp/800,1.0,,,
68370,mbpp,deepseek-coder-6.7b-instruct,Mbpp/801,1.0,,,
68371,mbpp,deepseek-coder-6.7b-instruct,Mbpp/803,1.0,,,
68372,mbpp,deepseek-coder-6.7b-instruct,Mbpp/804,1.0,,,
68373,mbpp,deepseek-coder-6.7b-instruct,Mbpp/805,1.0,,,
68374,mbpp,deepseek-coder-6.7b-instruct,Mbpp/806,1.0,,,
68375,mbpp,deepseek-coder-6.7b-instruct,Mbpp/807,1.0,,,
68376,mbpp,deepseek-coder-6.7b-instruct,Mbpp/808,1.0,,,
68377,mbpp,deepseek-coder-6.7b-instruct,Mbpp/809,0.0,,,
68378,mbpp,open-hermes-2.5-code-290k-13b,Mbpp/2,1.0,,,
68379,mbpp,open-hermes-2.5-code-290k-13b,Mbpp/3,1.0,,,
68380,mbpp,open-hermes-2.5-code-290k-13b,Mbpp/4,0.0,,,
68381,mbpp,open-hermes-2.5-code-290k-13b,Mbpp/6,1.0,,,
68382,mbpp,open-hermes-2.5-code-290k-13b,Mbpp/7,1.0,,,
68383,mbpp,open-hermes-2.5-code-290k-13b,Mbpp/8,1.0,,,
68384,mbpp,open-hermes-2.5-code-290k-13b,Mbpp/9,0.0,,,
68385,mbpp,open-hermes-2.5-code-290k-13b,Mbpp/11,0.0,,,
68386,mbpp,open-hermes-2.5-code-290k-13b,Mbpp/12,0.0,,,
68387,mbpp,open-hermes-2.5-code-290k-13b,Mbpp/14,0.0,,,
68388,mbpp,open-hermes-2.5-code-290k-13b,Mbpp/16,0.0,,,
68389,mbpp,open-hermes-2.5-code-290k-13b,Mbpp/17,1.0,,,
